ID,monthly_income,immovables,has_tesla,employment_situation,credit_score
66955,>1000,>2,no,unemployed,450
67088,>1000,>2,no,unemployed,450
67207,>1000,>2,no,unemployed,450
67846,>1000,>2,no,unemployed,450
67855,>1000,>2,no,unemployed,450
68150,>1000,>2,no,unemployed,450
68431,>1000,>2,no,unemployed,450
69073,>1000,>2,no,unemployed,450
69095,>1000,>2,no,unemployed,450
69430,>1000,>2,no,unemployed,450
69711,>1000,>2,no,unemployed,450
70111,>1000,>2,no,unemployed,450
70385,>1000,>2,no,unemployed,450
70474,>1000,>2,no,unemployed,450
70945,>1000,>2,no,unemployed,450
70980,>1000,>2,no,unemployed,450
71408,>1000,>2,no,unemployed,450
72325,>1000,>2,no,unemployed,450
72326,>1000,>2,no,unemployed,450
72474,>1000,>2,no,unemployed,450
72583,>1000,>2,no,unemployed,450
73229,>1000,>2,no,unemployed,450
73238,>1000,>2,no,unemployed,450
73826,>1000,>2,no,unemployed,450
74486,>1000,>2,no,unemployed,450
74505,>1000,>2,no,unemployed,450
74843,>1000,>2,no,unemployed,450
75121,>1000,>2,no,unemployed,450
75523,>1000,>2,no,unemployed,450
75792,>1000,>2,no,unemployed,450
75885,>1000,>2,no,unemployed,450
76368,>1000,>2,no,unemployed,450
76405,>1000,>2,no,unemployed,450
76821,>1000,>2,no,unemployed,450
77082,>1000,>2,no,unemployed,450
77761,>1000,>2,no,unemployed,450
77762,>1000,>2,no,unemployed,450
77770,>1000,>2,no,unemployed,450
77908,>1000,>2,no,unemployed,450
78023,>1000,>2,no,unemployed,450
78667,>1000,>2,no,unemployed,450
78678,>1000,>2,no,unemployed,450
78971,>1000,>2,no,unemployed,450
79248,>1000,>2,no,unemployed,450
79901,>1000,>2,no,unemployed,450
80245,>1000,>2,no,unemployed,450
80902,>1000,>2,no,unemployed,450
80936,>1000,>2,no,unemployed,450
81207,>1000,>2,no,unemployed,450
81294,>1000,>2,no,unemployed,450
81773,>1000,>2,no,unemployed,450
81808,>1000,>2,no,unemployed,450
82230,>1000,>2,no,unemployed,450
82483,>1000,>2,no,unemployed,450
83152,>1000,>2,no,unemployed,450
83154,>1000,>2,no,unemployed,450
83163,>1000,>2,no,unemployed,450
83409,>1000,>2,no,unemployed,450
84068,>1000,>2,no,unemployed,450
84077,>1000,>2,no,unemployed,450
84370,>1000,>2,no,unemployed,450
84649,>1000,>2,no,unemployed,450
85322,>1000,>2,no,unemployed,450
85658,>1000,>2,no,unemployed,450
86351,>1000,>2,no,unemployed,450
86623,>1000,>2,no,unemployed,450
86707,>1000,>2,no,unemployed,450
87176,>1000,>2,no,unemployed,450
87208,>1000,>2,no,unemployed,450
87633,>1000,>2,no,unemployed,450
87889,>1000,>2,no,unemployed,450
88551,>1000,>2,no,unemployed,450
88553,>1000,>2,no,unemployed,450
88562,>1000,>2,no,unemployed,450
88702,>1000,>2,no,unemployed,450
88814,>1000,>2,no,unemployed,450
89448,>1000,>2,no,unemployed,450
89458,>1000,>2,no,unemployed,450
89749,>1000,>2,no,unemployed,450
90021,>1000,>2,no,unemployed,450
90656,>1000,>2,no,unemployed,450
90679,>1000,>2,no,unemployed,450
91015,>1000,>2,no,unemployed,450
91286,>1000,>2,no,unemployed,450
91659,>1000,>2,no,unemployed,450
91696,>1000,>2,no,unemployed,450
91957,>1000,>2,no,unemployed,450
92047,>1000,>2,no,unemployed,450
92542,>1000,>2,no,unemployed,450
92578,>1000,>2,no,unemployed,450
92996,>1000,>2,no,unemployed,450
93916,>1000,>2,no,unemployed,450
93918,>1000,>2,no,unemployed,450
93927,>1000,>2,no,unemployed,450
94066,>1000,>2,no,unemployed,450
94177,>1000,>2,no,unemployed,450
94824,>1000,>2,no,unemployed,450
94835,>1000,>2,no,unemployed,450
95122,>1000,>2,no,unemployed,450
95405,>1000,>2,no,unemployed,450
96057,>1000,>2,no,unemployed,450
96079,>1000,>2,no,unemployed,450
96420,>1000,>2,no,unemployed,450
96706,>1000,>2,no,unemployed,450
97070,>1000,>2,no,unemployed,450
97372,>1000,>2,no,unemployed,450
97456,>1000,>2,no,unemployed,450
97937,>1000,>2,no,unemployed,450
97972,>1000,>2,no,unemployed,450
98384,>1000,>2,no,unemployed,450
98642,>1000,>2,no,unemployed,450
99325,>1000,>2,no,unemployed,450
99327,>1000,>2,no,unemployed,450
99336,>1000,>2,no,unemployed,450
99468,>1000,>2,no,unemployed,450
99578,>1000,>2,no,unemployed,450
100228,>1000,>2,no,unemployed,450
100238,>1000,>2,no,unemployed,450
100812,>1000,>2,no,unemployed,450
101476,>1000,>2,no,unemployed,450
101495,>1000,>2,no,unemployed,450
101838,>1000,>2,no,unemployed,450
102116,>1000,>2,no,unemployed,450
102479,>1000,>2,no,unemployed,450
102517,>1000,>2,no,unemployed,450
102794,>1000,>2,no,unemployed,450
102876,>1000,>2,no,unemployed,450
103366,>1000,>2,no,unemployed,450
103401,>1000,>2,no,unemployed,450
103821,>1000,>2,no,unemployed,450
104076,>1000,>2,no,unemployed,450
104767,>1000,>2,no,unemployed,450
104769,>1000,>2,no,unemployed,450
104778,>1000,>2,no,unemployed,450
104908,>1000,>2,no,unemployed,450
105022,>1000,>2,no,unemployed,450
105646,>1000,>2,no,unemployed,450
105656,>1000,>2,no,unemployed,450
105942,>1000,>2,no,unemployed,450
106226,>1000,>2,no,unemployed,450
106866,>1000,>2,no,unemployed,450
106888,>1000,>2,no,unemployed,450
107221,>1000,>2,no,unemployed,450
107505,>1000,>2,no,unemployed,450
107884,>1000,>2,no,unemployed,450
107919,>1000,>2,no,unemployed,450
108182,>1000,>2,no,unemployed,450
108758,>1000,>2,no,unemployed,450
108792,>1000,>2,no,unemployed,450
109214,>1000,>2,no,unemployed,450
109475,>1000,>2,no,unemployed,450
110138,>1000,>2,no,unemployed,450
110145,>1000,>2,no,unemployed,450
110280,>1000,>2,no,unemployed,450
110394,>1000,>2,no,unemployed,450
111042,>1000,>2,no,unemployed,450
111350,>1000,>2,no,unemployed,450
111641,>1000,>2,no,unemployed,450
112297,>1000,>2,no,unemployed,450
112318,>1000,>2,no,unemployed,450
112653,>1000,>2,no,unemployed,450
112930,>1000,>2,no,unemployed,450
113288,>1000,>2,no,unemployed,450
113322,>1000,>2,no,unemployed,450
113597,>1000,>2,no,unemployed,450
113684,>1000,>2,no,unemployed,450
114162,>1000,>2,no,unemployed,450
114197,>1000,>2,no,unemployed,450
114612,>1000,>2,no,unemployed,450
114877,>1000,>2,no,unemployed,450
115539,>1000,>2,no,unemployed,450
115541,>1000,>2,no,unemployed,450
115550,>1000,>2,no,unemployed,450
115681,>1000,>2,no,unemployed,450
115796,>1000,>2,no,unemployed,450
116440,>1000,>2,no,unemployed,450
116449,>1000,>2,no,unemployed,450
116737,>1000,>2,no,unemployed,450
117023,>1000,>2,no,unemployed,450
117669,>1000,>2,no,unemployed,450
117691,>1000,>2,no,unemployed,450
118029,>1000,>2,no,unemployed,450
118314,>1000,>2,no,unemployed,450
118687,>1000,>2,no,unemployed,450
118723,>1000,>2,no,unemployed,450
119000,>1000,>2,no,unemployed,450
119085,>1000,>2,no,unemployed,450
119569,>1000,>2,no,unemployed,450
119607,>1000,>2,no,unemployed,450
120024,>1000,>2,no,unemployed,450
120286,>1000,>2,no,unemployed,450
120941,>1000,>2,no,unemployed,450
120942,>1000,>2,no,unemployed,450
120951,>1000,>2,no,unemployed,450
121084,>1000,>2,no,unemployed,450
121193,>1000,>2,no,unemployed,450
121847,>1000,>2,no,unemployed,450
122157,>1000,>2,no,unemployed,450
122438,>1000,>2,no,unemployed,450
123084,>1000,>2,no,unemployed,450
123105,>1000,>2,no,unemployed,450
123709,>1000,>2,no,unemployed,450
124076,>1000,>2,no,unemployed,450
124114,>1000,>2,no,unemployed,450
124390,>1000,>2,no,unemployed,450
124476,>1000,>2,no,unemployed,450
124958,>1000,>2,no,unemployed,450
125417,>1000,>2,no,unemployed,450
125680,>1000,>2,no,unemployed,450
126357,>1000,>2,no,unemployed,450
126504,>1000,>2,no,unemployed,450
126615,>1000,>2,no,unemployed,450
127248,>1000,>2,no,unemployed,450
127259,>1000,>2,no,unemployed,450
127558,>1000,>2,no,unemployed,450
127841,>1000,>2,no,unemployed,450
128483,>1000,>2,no,unemployed,450
128505,>1000,>2,no,unemployed,450
128837,>1000,>2,no,unemployed,450
129120,>1000,>2,no,unemployed,450
129497,>1000,>2,no,unemployed,450
129534,>1000,>2,no,unemployed,450
129813,>1000,>2,no,unemployed,450
129902,>1000,>2,no,unemployed,450
130375,>1000,>2,no,unemployed,450
130414,>1000,>2,no,unemployed,450
130819,>1000,>2,no,unemployed,450
131074,>1000,>2,no,unemployed,450
131758,>1000,>2,no,unemployed,450
131760,>1000,>2,no,unemployed,450
131768,>1000,>2,no,unemployed,450
131899,>1000,>2,no,unemployed,450
132015,>1000,>2,no,unemployed,450
132669,>1000,>2,no,unemployed,450
132970,>1000,>2,no,unemployed,450
133242,>1000,>2,no,unemployed,450
133883,>1000,>2,no,unemployed,450
133905,>1000,>2,no,unemployed,450
134242,>1000,>2,no,unemployed,450
134516,>1000,>2,no,unemployed,450
134870,>1000,>2,no,unemployed,450
134906,>1000,>2,no,unemployed,450
135182,>1000,>2,no,unemployed,450
135272,>1000,>2,no,unemployed,450
135747,>1000,>2,no,unemployed,450
135783,>1000,>2,no,unemployed,450
136202,>1000,>2,no,unemployed,450
136467,>1000,>2,no,unemployed,450
137142,>1000,>2,no,unemployed,450
137144,>1000,>2,no,unemployed,450
137152,>1000,>2,no,unemployed,450
137290,>1000,>2,no,unemployed,450
137395,>1000,>2,no,unemployed,450
138033,>1000,>2,no,unemployed,450
138044,>1000,>2,no,unemployed,450
138331,>1000,>2,no,unemployed,450
138609,>1000,>2,no,unemployed,450
139259,>1000,>2,no,unemployed,450
139282,>1000,>2,no,unemployed,450
139617,>1000,>2,no,unemployed,450
139884,>1000,>2,no,unemployed,450
140248,>1000,>2,no,unemployed,450
140284,>1000,>2,no,unemployed,450
140553,>1000,>2,no,unemployed,450
140644,>1000,>2,no,unemployed,450
141161,>1000,>2,no,unemployed,450
141578,>1000,>2,no,unemployed,450
141835,>1000,>2,no,unemployed,450
142518,>1000,>2,no,unemployed,450
142519,>1000,>2,no,unemployed,450
142527,>1000,>2,no,unemployed,450
142665,>1000,>2,no,unemployed,450
142769,>1000,>2,no,unemployed,450
143405,>1000,>2,no,unemployed,450
143415,>1000,>2,no,unemployed,450
143709,>1000,>2,no,unemployed,450
143991,>1000,>2,no,unemployed,450
144631,>1000,>2,no,unemployed,450
144652,>1000,>2,no,unemployed,450
145280,>1000,>2,no,unemployed,450
145655,>1000,>2,no,unemployed,450
145693,>1000,>2,no,unemployed,450
145965,>1000,>2,no,unemployed,450
146056,>1000,>2,no,unemployed,450
146540,>1000,>2,no,unemployed,450
146574,>1000,>2,no,unemployed,450
146990,>1000,>2,no,unemployed,450
147246,>1000,>2,no,unemployed,450
147906,>1000,>2,no,unemployed,450
147908,>1000,>2,no,unemployed,450
147917,>1000,>2,no,unemployed,450
148051,>1000,>2,no,unemployed,450
148169,>1000,>2,no,unemployed,450
148817,>1000,>2,no,unemployed,450
148826,>1000,>2,no,unemployed,450
149116,>1000,>2,no,unemployed,450
149400,>1000,>2,no,unemployed,450
150050,>1000,>2,no,unemployed,450
150072,>1000,>2,no,unemployed,450
150399,>1000,>2,no,unemployed,450
150684,>1000,>2,no,unemployed,450
151336,>1000,>2,no,unemployed,450
151423,>1000,>2,no,unemployed,450
151913,>1000,>2,no,unemployed,450
151943,>1000,>2,no,unemployed,450
152364,>1000,>2,no,unemployed,450
153294,>1000,>2,no,unemployed,450
153303,>1000,>2,no,unemployed,450
153437,>1000,>2,no,unemployed,450
153546,>1000,>2,no,unemployed,450
154201,>1000,>2,no,unemployed,450
154496,>1000,>2,no,unemployed,450
154777,>1000,>2,no,unemployed,450
155421,>1000,>2,no,unemployed,450
155444,>1000,>2,no,unemployed,450
155775,>1000,>2,no,unemployed,450
156049,>1000,>2,no,unemployed,450
156426,>1000,>2,no,unemployed,450
156464,>1000,>2,no,unemployed,450
156736,>1000,>2,no,unemployed,450
156819,>1000,>2,no,unemployed,450
157292,>1000,>2,no,unemployed,450
157326,>1000,>2,no,unemployed,450
157749,>1000,>2,no,unemployed,450
158011,>1000,>2,no,unemployed,450
158671,>1000,>2,no,unemployed,450
158673,>1000,>2,no,unemployed,450
158682,>1000,>2,no,unemployed,450
158811,>1000,>2,no,unemployed,450
158922,>1000,>2,no,unemployed,450
159576,>1000,>2,no,unemployed,450
160157,>1000,>2,no,unemployed,450
160777,>1000,>2,no,unemployed,450
160799,>1000,>2,no,unemployed,450
161132,>1000,>2,no,unemployed,450
161408,>1000,>2,no,unemployed,450
161814,>1000,>2,no,unemployed,450
162087,>1000,>2,no,unemployed,450
162172,>1000,>2,no,unemployed,450
162692,>1000,>2,no,unemployed,450
163109,>1000,>2,no,unemployed,450
163375,>1000,>2,no,unemployed,450
164042,>1000,>2,no,unemployed,450
164052,>1000,>2,no,unemployed,450
164191,>1000,>2,no,unemployed,450
164305,>1000,>2,no,unemployed,450
164953,>1000,>2,no,unemployed,450
164962,>1000,>2,no,unemployed,450
165265,>1000,>2,no,unemployed,450
165551,>1000,>2,no,unemployed,450
166198,>1000,>2,no,unemployed,450
166219,>1000,>2,no,unemployed,450
166553,>1000,>2,no,unemployed,450
166831,>1000,>2,no,unemployed,450
167198,>1000,>2,no,unemployed,450
167233,>1000,>2,no,unemployed,450
167504,>1000,>2,no,unemployed,450
167591,>1000,>2,no,unemployed,450
168077,>1000,>2,no,unemployed,450
168113,>1000,>2,no,unemployed,450
168531,>1000,>2,no,unemployed,450
168788,>1000,>2,no,unemployed,450
169466,>1000,>2,no,unemployed,450
169467,>1000,>2,no,unemployed,450
169475,>1000,>2,no,unemployed,450
169608,>1000,>2,no,unemployed,450
169717,>1000,>2,no,unemployed,450
170357,>1000,>2,no,unemployed,450
170366,>1000,>2,no,unemployed,450
170664,>1000,>2,no,unemployed,450
170945,>1000,>2,no,unemployed,450
171607,>1000,>2,no,unemployed,450
171628,>1000,>2,no,unemployed,450
171963,>1000,>2,no,unemployed,450
172239,>1000,>2,no,unemployed,450
172611,>1000,>2,no,unemployed,450
172649,>1000,>2,no,unemployed,450
173018,>1000,>2,no,unemployed,450
173502,>1000,>2,no,unemployed,450
173538,>1000,>2,no,unemployed,450
173969,>1000,>2,no,unemployed,450
174907,>1000,>2,no,unemployed,450
174909,>1000,>2,no,unemployed,450
174918,>1000,>2,no,unemployed,450
175052,>1000,>2,no,unemployed,450
175166,>1000,>2,no,unemployed,450
175800,>1000,>2,no,unemployed,450
175811,>1000,>2,no,unemployed,450
176101,>1000,>2,no,unemployed,450
177037,>1000,>2,no,unemployed,450
177059,>1000,>2,no,unemployed,450
177397,>1000,>2,no,unemployed,450
177682,>1000,>2,no,unemployed,450
178046,>1000,>2,no,unemployed,450
178083,>1000,>2,no,unemployed,450
178354,>1000,>2,no,unemployed,450
178437,>1000,>2,no,unemployed,450
178926,>1000,>2,no,unemployed,450
178959,>1000,>2,no,unemployed,450
179375,>1000,>2,no,unemployed,450
179636,>1000,>2,no,unemployed,450
180306,>1000,>2,no,unemployed,450
180315,>1000,>2,no,unemployed,450
180450,>1000,>2,no,unemployed,450
180564,>1000,>2,no,unemployed,450
181208,>1000,>2,no,unemployed,450
181218,>1000,>2,no,unemployed,450
181508,>1000,>2,no,unemployed,450
181792,>1000,>2,no,unemployed,450
182446,>1000,>2,no,unemployed,450
182467,>1000,>2,no,unemployed,450
182803,>1000,>2,no,unemployed,450
183087,>1000,>2,no,unemployed,450
183437,>1000,>2,no,unemployed,450
183476,>1000,>2,no,unemployed,450
183747,>1000,>2,no,unemployed,450
183832,>1000,>2,no,unemployed,450
184298,>1000,>2,no,unemployed,450
184333,>1000,>2,no,unemployed,450
184761,>1000,>2,no,unemployed,450
185024,>1000,>2,no,unemployed,450
185697,>1000,>2,no,unemployed,450
185699,>1000,>2,no,unemployed,450
185708,>1000,>2,no,unemployed,450
185840,>1000,>2,no,unemployed,450
185953,>1000,>2,no,unemployed,450
186612,>1000,>2,no,unemployed,450
186622,>1000,>2,no,unemployed,450
186930,>1000,>2,no,unemployed,450
187218,>1000,>2,no,unemployed,450
187875,>1000,>2,no,unemployed,450
187897,>1000,>2,no,unemployed,450
188232,>1000,>2,no,unemployed,450
188515,>1000,>2,no,unemployed,450
188870,>1000,>2,no,unemployed,450
188907,>1000,>2,no,unemployed,450
189176,>1000,>2,no,unemployed,450
189735,>1000,>2,no,unemployed,450
189770,>1000,>2,no,unemployed,450
190193,>1000,>2,no,unemployed,450
190456,>1000,>2,no,unemployed,450
191127,>1000,>2,no,unemployed,450
191276,>1000,>2,no,unemployed,450
191387,>1000,>2,no,unemployed,450
192020,>1000,>2,no,unemployed,450
192031,>1000,>2,no,unemployed,450
192330,>1000,>2,no,unemployed,450
192616,>1000,>2,no,unemployed,450
193266,>1000,>2,no,unemployed,450
193289,>1000,>2,no,unemployed,450
193624,>1000,>2,no,unemployed,450
193898,>1000,>2,no,unemployed,450
194264,>1000,>2,no,unemployed,450
194300,>1000,>2,no,unemployed,450
194570,>1000,>2,no,unemployed,450
195135,>1000,>2,no,unemployed,450
195170,>1000,>2,no,unemployed,450
195587,>1000,>2,no,unemployed,450
195836,>1000,>2,no,unemployed,450
196508,>1000,>2,no,unemployed,450
196510,>1000,>2,no,unemployed,450
196518,>1000,>2,no,unemployed,450
196774,>1000,>2,no,unemployed,450
197415,>1000,>2,no,unemployed,450
197426,>1000,>2,no,unemployed,450
197725,>1000,>2,no,unemployed,450
198008,>1000,>2,no,unemployed,450
198656,>1000,>2,no,unemployed,450
198678,>1000,>2,no,unemployed,450
199016,>1000,>2,no,unemployed,450
199293,>1000,>2,no,unemployed,450
199665,>1000,>2,no,unemployed,450
199703,>1000,>2,no,unemployed,450
200071,>1000,>2,no,unemployed,450
200559,>1000,>2,no,unemployed,450
200593,>1000,>2,no,unemployed,450
201021,>1000,>2,no,unemployed,450
201284,>1000,>2,no,unemployed,450
201957,>1000,>2,no,unemployed,450
201959,>1000,>2,no,unemployed,450
202104,>1000,>2,no,unemployed,450
202874,>1000,>2,no,unemployed,450
202885,>1000,>2,no,unemployed,450
203179,>1000,>2,no,unemployed,450
203461,>1000,>2,no,unemployed,450
204106,>1000,>2,no,unemployed,450
204129,>1000,>2,no,unemployed,450
204465,>1000,>2,no,unemployed,450
204733,>1000,>2,no,unemployed,450
205103,>1000,>2,no,unemployed,450
205413,>1000,>2,no,unemployed,450
205497,>1000,>2,no,unemployed,450
205986,>1000,>2,no,unemployed,450
206020,>1000,>2,no,unemployed,450
206689,>1000,>2,no,unemployed,450
207345,>1000,>2,no,unemployed,450
207347,>1000,>2,no,unemployed,450
207355,>1000,>2,no,unemployed,450
207491,>1000,>2,no,unemployed,450
207608,>1000,>2,no,unemployed,450
208241,>1000,>2,no,unemployed,450
208250,>1000,>2,no,unemployed,450
208545,>1000,>2,no,unemployed,450
208828,>1000,>2,no,unemployed,450
209500,>1000,>2,no,unemployed,450
209829,>1000,>2,no,unemployed,450
210110,>1000,>2,no,unemployed,450
210488,>1000,>2,no,unemployed,450
210797,>1000,>2,no,unemployed,450
210884,>1000,>2,no,unemployed,450
211366,>1000,>2,no,unemployed,450
211404,>1000,>2,no,unemployed,450
211821,>1000,>2,no,unemployed,450
212076,>1000,>2,no,unemployed,450
212744,>1000,>2,no,unemployed,450
212746,>1000,>2,no,unemployed,450
212755,>1000,>2,no,unemployed,450
212886,>1000,>2,no,unemployed,450
213641,>1000,>2,no,unemployed,450
213651,>1000,>2,no,unemployed,450
213960,>1000,>2,no,unemployed,450
214243,>1000,>2,no,unemployed,450
